Rank,Author,Genre,AuthorAvg,Title,SeriesName,SeriesNum,SeriesAvg,PubYear,Pages,AgeCategory,AvgRating,ReviewCount,EstimatedStartDate,EstimatedCompletionDate,Url
49,Robert Jordan,Fantasy,4.235,"The Gathering Storm (The Wheel of Time, #12)","The Wheel of Time,",12,4.195,2009,824,,4.44,175644,,,https://www.goodreads.com/book/show/1166599.The_Gathering_Storm
49,Robert Jordan,Fantasy,4.235,"Towers of Midnight (The Wheel of Time, #13)","The Wheel of Time,",13,4.195,2010,863,,4.48,172956,,,https://www.goodreads.com/book/show/8253920-towers-of-midnight
49,Robert Jordan,Fantasy,4.235,"A Memory of Light (The Wheel of Time, #14)","The Wheel of Time,",14,4.195,2013,912,,4.58,159871,,,https://www.goodreads.com/book/show/7743175-a-memory-of-light
49,Robert Jordan,Fantasy,4.235,"The Strike at Shayol Ghul (Wheel of Time, #0.1)","Wheel of Time,",0.1,4.35,1996,7,,3.89,6212,,,https://www.goodreads.com/book/show/32995467-the-strike-at-shayol-ghul
49,Robert Jordan,Fantasy,4.235,"From the Two Rivers: The Eye of the World, Part 1 (Wheel of time, #1-1)","Wheel of time,",1,4.35,1990,416,Young Adult,4.27,19592,,,https://www.goodreads.com/book/show/187049.From_the_Two_Rivers
49,Robert Jordan,Fantasy,4.235,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)","Wheel of Time,",1,4.35,1990,,,4.4,10226,,,https://www.goodreads.com/book/show/1111600.The_Wheel_of_Time
49,Robert Jordan,Fantasy,4.235,"The Wheel of Time: Boxed Set #1 (Wheel of Time, #1-3)","Wheel of Time,",1,4.35,1990,2272,,4.45,18884,,,https://www.goodreads.com/book/show/35233.The_Wheel_of_Time
49,Robert Jordan,Fantasy,4.235,"New Threads in the Pattern: The Great Hunt, Part 2 (Wheel of Time, #2-2)","Wheel of Time,",2,4.35,1990,464,,4.29,1564,,,https://www.goodreads.com/book/show/35228.New_Threads_in_the_Pattern
49,Robert Jordan,Fantasy,4.235,"The Wheel of Time: Boxed Set #2 (Wheel of Time, #4-6)","Wheel of Time,",4,4.35,1997,3006,,4.5,4305,,,https://www.goodreads.com/book/show/58427.The_Wheel_of_Time
49,Robert Jordan,Fantasy,4.235,"Best of Robert Jordan (Wheel of Time, #4-7)","Wheel of Time,",4,4.35,,10,,4.52,346,,,https://www.goodreads.com/book/show/187064.Best_of_Robert_Jordan
49,Robert Jordan,Fantasy,4.235,"The Wheel of Time: Boxed Set #3 (Wheel of Time, #7-9)","Wheel of Time,",7,4.35,2002,2400,,4.48,2059,,,https://www.goodreads.com/book/show/35230.The_Wheel_of_Time
49,Robert Jordan,Fantasy,4.235,"Camino a Tear (La Rueda Del Tiempo, #5)","La Rueda Del Tiempo,",5,4.039,1991,344,,4.06,1126,,,https://www.goodreads.com/book/show/484937.Camino_a_Tear
49,Robert Jordan,Fantasy,4.235,"El pueblo del dragón (La Rueda Del Tiempo, #6)","La Rueda Del Tiempo,",6,4.039,1991,384,,4.12,1010,,,https://www.goodreads.com/book/show/416515.El_pueblo_del_drag_n
49,Robert Jordan,Fantasy,4.235,"Los portales de piedra (La Rueda Del Tiempo, #7)","La Rueda Del Tiempo,",7,4.039,1992,496,,4.13,736,,,https://www.goodreads.com/book/show/6404939-los-portales-de-piedra
49,Robert Jordan,Fantasy,4.235,"La torre blanca (La Rueda del Tiempo, #9)","La Rueda del Tiempo,",9,4.039,1993,480,,4.08,615,,,https://www.goodreads.com/book/show/6404682-la-torre-blanca
49,Robert Jordan,Fantasy,4.235,"El señor del caos (La Rueda del Tiempo, #11)","La Rueda del Tiempo,",11,4.039,1994,560,,4.01,540,,,https://www.goodreads.com/book/show/6404663-el-se-or-del-caos
49,Robert Jordan,Fantasy,4.235,"Los Asha’man (La Rueda Del Tiempo, #12)","La Rueda Del Tiempo,",12,4.039,1994,576,,4.18,441,,,https://www.goodreads.com/book/show/6404933-los-asha-man
49,Robert Jordan,Fantasy,4.235,"Encrucijada en el crepúsculo (La Rueda del Tiempo, #16)","La Rueda del Tiempo,",16,4.039,2003,688,,3.69,635,,,https://www.goodreads.com/book/show/8503004-encrucijada-en-el-crep-sculo
49,Robert Jordan,Fantasy,4.235,The Wheel of Time Companion,,,,1997,816,,4.22,1459,,,https://www.goodreads.com/book/show/23847904-the-wheel-of-time-companion
49,Robert Jordan,Fantasy,4.235,"Snow: The Prologue to Winter's Heart (Wheel of Time, part of #9)","Wheel of Time, part of",9,4.16,2000,,,4.16,1148,,,https://www.goodreads.com/book/show/2486401.Snow
49,Robert Jordan,Fantasy,4.235,Glimmers: Prologue to Crossroads of Twilight (Wheel of Time),,,,2002,107,,4.11,1787,,,https://www.goodreads.com/book/show/4968078-glimmers
49,Robert Jordan,Fantasy,4.235,What the Storm Means: Prologue to The Gathering Storm,,,,2009,64,,4.33,1019,,,https://www.goodreads.com/book/show/6980873-what-the-storm-means
49,Robert Jordan,Fantasy,4.235,Distinctions: Prologue to Towers of Midnight (Wheel of Time),,,,2010,,,4.41,1640,,,https://www.goodreads.com/book/show/9105238-distinctions
49,Robert Jordan,Fantasy,4.235,By Grace and Banners Fallen: Prologue to A Memory of Light (Wheel of Time),,,,2012,74,,4.55,4445,,,https://www.goodreads.com/book/show/16006282-by-grace-and-banners-fallen
49,Robert Jordan,Fantasy,4.235,The Complete Wheel of Time,,,,2014,11095,,4.64,4302,,,https://www.goodreads.com/book/show/22429484-the-complete-wheel-of-time
49,Robert Jordan,Fantasy,4.235,The Wheel of time series by Robert Jordan (1-11),,,,,,,4.6,7148,,,https://www.goodreads.com/book/show/7932486-the-wheel-of-time-series-by-robert-jordan
50,Dan Simmons,Science-Fiction,4.18,Hyperion / The Fall of Hyperion / Endymion / Rise of Endymion,,,,1989,,,4.56,2142,,,https://www.goodreads.com/book/show/2930753-hyperion-the-fall-of-hyperion-endymion-rise-of-endymion
50,Dan Simmons,Science-Fiction,4.18,"Prayers to Broken Stones (Hyperion Cantos, #0.5)","Hyperion Cantos,",0.5,4.16,1990,403,,3.83,1439,,,https://www.goodreads.com/book/show/11283.Prayers_to_Broken_Stones
50,Dan Simmons,Science-Fiction,4.18,"Hyperion (Hyperion Cantos, #1)","Hyperion Cantos,",1,4.16,1989,500,,4.27,293477,,,https://www.goodreads.com/book/show/77566.Hyperion
50,Dan Simmons,Science-Fiction,4.18,"The Hyperion Omnibus (Hyperion Cantos, #1-2)","Hyperion Cantos,",1,4.16,1990,779,,4.44,4131,,,https://www.goodreads.com/book/show/3943.The_Hyperion_Omnibus
50,Dan Simmons,Science-Fiction,4.18,"The Fall of Hyperion (Hyperion Cantos, #2)","Hyperion Cantos,",2,4.16,1990,517,,4.24,145630,,,https://www.goodreads.com/book/show/77565.The_Fall_of_Hyperion
50,Dan Simmons,Science-Fiction,4.18,"Endymion (Hyperion Cantos, #3)","Hyperion Cantos,",3,4.16,1996,563,,4.19,69533,,,https://www.goodreads.com/book/show/3977.Endymion
50,Dan Simmons,Science-Fiction,4.18,"The Endymion Omnibus (Hyperion Cantos, #3-4)","Hyperion Cantos,",3,4.16,1996,992,,4.35,2159,,,https://www.goodreads.com/book/show/159320.The_Endymion_Omnibus
50,Dan Simmons,Science-Fiction,4.18,"The Rise of Endymion (Hyperion Cantos, #4)","Hyperion Cantos,",4,4.16,1997,709,,4.17,64035,,,https://www.goodreads.com/book/show/11289.The_Rise_of_Endymion
50,Dan Simmons,Science-Fiction,4.18,"Orphans of the Helix (Hyperion Cantos, #4.5)","Hyperion Cantos,",4.5,4.16,1999,46,,3.79,1043,,,https://www.goodreads.com/book/show/8675052-orphans-of-the-helix
50,Dan Simmons,Science-Fiction,4.18,"Summer of Night (Seasons of Horror, #1)","Seasons of Horror,",1,4.05,1991,600,,4.05,28533,,,https://www.goodreads.com/book/show/11279.Summer_of_Night
50,Dan Simmons,Science-Fiction,4.18,The Terror,,,,2007,835,,4.09,72430,,,https://www.goodreads.com/book/show/3974.The_Terror
51,Robert Jackson Bennett,Fantasy,4.229,"City of Stairs (The Divine Cities, #1)","The Divine Cities,",1,4.243,2014,452,,4.1,39876,,,https://www.goodreads.com/book/show/20174424-city-of-stairs
51,Robert Jackson Bennett,Fantasy,4.229,"City of Blades (The Divine Cities, #2)","The Divine Cities,",2,4.243,2016,484,,4.21,19553,,,https://www.goodreads.com/book/show/23909755-city-of-blades
51,Robert Jackson Bennett,Fantasy,4.229,"City of Miracles (The Divine Cities, #3)","The Divine Cities,",3,4.243,2017,451,,4.42,15322,,,https://www.goodreads.com/book/show/31522139-city-of-miracles
51,Robert Jackson Bennett,Fantasy,4.229,"Foundryside (The Founders Trilogy, #1)","The Founders Trilogy,",1,4.073,2018,501,,4.16,53612,,,https://www.goodreads.com/book/show/37173847-foundryside
51,Robert Jackson Bennett,Fantasy,4.229,"Shorefall (The Founders Trilogy, #2)","The Founders Trilogy,",2,4.073,2020,493,,4.04,24758,,,https://www.goodreads.com/book/show/45309582-shorefall
51,Robert Jackson Bennett,Fantasy,4.229,"Locklands (The Founders Trilogy, #3)","The Founders Trilogy,",3,4.073,2022,544,,4.02,13881,,,https://www.goodreads.com/book/show/55535618-locklands
51,Robert Jackson Bennett,Fantasy,4.229,"The Tainted Cup (Shadow of the Leviathan, #1)","Shadow of the Leviathan,",1,4.37,2024,432,,4.3,66380,,,https://www.goodreads.com/book/show/150247395-the-tainted-cup
51,Robert Jackson Bennett,Fantasy,4.229,"A Drop of Corruption (Shadow of the Leviathan, #2)","Shadow of the Leviathan,",2,4.37,2024,480,,4.49,29152,,,https://www.goodreads.com/book/show/213618143-a-drop-of-corruption
51,Robert Jackson Bennett,Fantasy,4.229,"A Trade of Blood (Shadow of the Leviathan, #3)","Shadow of the Leviathan,",3,4.37,,,,4.32,25,,,https://www.goodreads.com/book/show/102615935-a-trade-of-blood
52,Stephen        King,Thriller,4.241,11/22/63,,,,1974,849,,4.35,635539,,,https://www.goodreads.com/book/show/10644930-11-22-63
52,Stephen        King,Thriller,4.241,’Salem’s Lot,,,,1975,483,,4.1,650911,,,https://www.goodreads.com/book/show/11590._Salem_s_Lot
52,Stephen        King,Thriller,4.241,The Shining / 'Salem's Lot / Night Shift / Carrie,,,,1977,991,,4.66,1999,,,https://www.goodreads.com/book/show/5416.The_Shining_Salem_s_Lot_Night_Shift_Carrie
52,Stephen        King,Thriller,4.241,"The Shining (The Shining, #1)","The Shining,",1,4.205,1977,497,,4.28,1680030,,,https://www.goodreads.com/book/show/11588.The_Shining
52,Stephen        King,Thriller,4.241,"Doctor Sleep (The Shining, #2)","The Shining,",2,4.205,2013,531,,4.13,292437,,,https://www.goodreads.com/book/show/16130549-doctor-sleep
52,Stephen        King,Thriller,4.241,Le Fléau 1/2,,,,1978,764,,4.28,1707,,,https://www.goodreads.com/book/show/155549.Le_Fl_au_1_2
52,Stephen        King,Thriller,4.241,Le Fléau 2/2,,,,1978,795,,4.31,1441,,,https://www.goodreads.com/book/show/155527.Le_Fl_au_2_2
52,Stephen        King,Thriller,4.241,Night Shift,,,,1978,409,,4.04,196799,,,https://www.goodreads.com/book/show/10628.Night_Shift
52,Stephen        King,Thriller,4.241,"Quitters, Inc",,,,1978,19,,4.05,9510,,,https://www.goodreads.com/book/show/11572.Quitters_Inc
52,Stephen        King,Thriller,4.241,The Stand,,,,1978,500,,4.35,826309,,,https://www.goodreads.com/book/show/87591651-the-stand
52,Stephen        King,Thriller,4.241,Dark Forces: New Stories of Suspense and Supernatural Horror,,,,1980,551,,4.08,2901,,,https://www.goodreads.com/book/show/973196.Dark_Forces
52,Stephen        King,Thriller,4.241,The Jaunt,,,,1981,25,,4.17,5767,,,https://www.goodreads.com/book/show/52317884-the-jaunt
52,Stephen        King,Thriller,4.241,Creepshow,,,,1982,66,,4.07,39248,,,https://www.goodreads.com/book/show/11580.Creepshow
52,Stephen        King,Thriller,4.241,Different Seasons,,,,1982,560,,4.36,219647,,,https://www.goodreads.com/book/show/39662.Different_Seasons
52,Stephen        King,Thriller,4.241,Las cuatro estaciones: primavera/verano,,,,1982,354,,4.2,2238,,,https://www.goodreads.com/book/show/17225778-las-cuatro-estaciones
52,Stephen        King,Thriller,4.241,Rita Hayworth and Shawshank Redemption,,,,1982,181,,4.48,61015,,,https://www.goodreads.com/book/show/39664.Rita_Hayworth_and_Shawshank_Redemption
52,Stephen        King,Thriller,4.241,The Body,,,,1982,192,,4.02,35636,,,https://www.goodreads.com/book/show/38926465-the-body
52,Stephen        King,Thriller,4.241,"The Gunslinger (The Dark Tower, #1)","The Dark Tower,",1,4.162,1982,231,,3.91,657977,,,https://www.goodreads.com/book/show/43615.The_Gunslinger
52,Stephen        King,Thriller,4.241,"The Drawing of the Three (The Dark Tower, #2)","The Dark Tower,",2,4.162,1987,463,,4.24,287035,,,https://www.goodreads.com/book/show/5094.The_Drawing_of_the_Three
52,Stephen        King,Thriller,4.241,"The Waste Lands (The Dark Tower, #3)","The Dark Tower,",3,4.162,1991,422,,4.25,244743,,,https://www.goodreads.com/book/show/34084.The_Waste_Lands
52,Stephen        King,Thriller,4.241,"Wizard and Glass (The Dark Tower, #4)","The Dark Tower,",4,4.162,1997,896,,4.27,217912,,,https://www.goodreads.com/book/show/5096.Wizard_and_Glass
52,Stephen        King,Thriller,4.241,"The Wind Through the Keyhole (The Dark Tower, #4.5)","The Dark Tower,",4.5,4.162,2012,322,,4.14,92444,,,https://www.goodreads.com/book/show/12341557-the-wind-through-the-keyhole
52,Stephen        King,Thriller,4.241,"Wolves of the Calla (The Dark Tower, #5)","The Dark Tower,",5,4.162,1982,960,,4.2,200073,,,https://www.goodreads.com/book/show/4978.Wolves_of_the_Calla
52,Stephen        King,Thriller,4.241,"Song of Susannah (The Dark Tower, #6)","The Dark Tower,",6,4.162,2004,544,,4,173860,,,https://www.goodreads.com/book/show/5093.Song_of_Susannah
52,Stephen        King,Thriller,4.241,"The Dark Tower (The Dark Tower, #7)","The Dark Tower,",7,4.162,2004,1050,,4.29,187892,,,https://www.goodreads.com/book/show/5091.The_Dark_Tower
52,Stephen        King,Thriller,4.241,Carrie / 'Salem's Lot / The Shining,,,,1983,1096,,4.57,20945,,,https://www.goodreads.com/book/show/5417.Carrie_Salem_s_Lot_The_Shining
52,Stephen        King,Thriller,4.241,Pet Sematary,,,,1983,580,,4.08,687707,,,https://www.goodreads.com/book/show/33124137-pet-sematary
52,Stephen        King,Thriller,4.241,Uncle Otto's Truck,,,,1983,27,,4.33,2581,,,https://www.goodreads.com/book/show/37541461-uncle-otto-s-truck
52,Stephen        King,Thriller,4.241,"The Talisman (The Talisman, #1)","The Talisman,",1,4.075,1984,656,,4.11,140203,,,https://www.goodreads.com/book/show/59219.The_Talisman
52,Stephen        King,Thriller,4.241,"Black House (The Talisman, #2)","The Talisman,",2,4.075,2001,659,,4.04,68420,,,https://www.goodreads.com/book/show/10607.Black_House
52,Stephen        King,Thriller,4.241,Selections from Skeleton Crew,,,,1985,4,,4.31,9261,,,https://www.goodreads.com/book/show/666371.Selections_from_Skeleton_Crew
52,Stephen        King,Thriller,4.241,"Ça, Tome 1",,,,1986,799,,4.21,3151,,,https://www.goodreads.com/book/show/155512._a_Tome_1
52,Stephen        King,Thriller,4.241,"Ça, Tome 2",,,,1986,638,,4.18,2307,,,https://www.goodreads.com/book/show/155711._a_Tome_2
52,Stephen        King,Thriller,4.241,It,,,,1986,1184,,4.24,1248893,,,https://www.goodreads.com/book/show/830502.It
52,Stephen        King,Thriller,4.241,Misery,,,,1987,370,,4.23,834659,,,https://www.goodreads.com/book/show/10614.Misery
52,Stephen        King,Thriller,4.241,It/The Eyes of the Dragon/Misery,,,,1988,,,4.61,2944,,,https://www.goodreads.com/book/show/2239777.It_The_Eyes_of_the_Dragon_Misery
52,Stephen        King,Thriller,4.241,Nightmares in the Sky: Gargoyles and Grotesques,,,,1988,128,,4.01,3483,,,https://www.goodreads.com/book/show/116334.Nightmares_in_the_Sky
52,Stephen        King,Thriller,4.241,Needful Things,,,,1990,,,4.15,1148,,,https://www.goodreads.com/book/show/1011198.Needful_Things
52,Stephen        King,Thriller,4.241,The Dark Tower #1-3,,,,1991,1008,,4.46,8595,,,https://www.goodreads.com/book/show/458450.The_Dark_Tower_1_3
52,Stephen        King,Thriller,4.241,"Nightmares & Dreamscapes, Volume I",,,,1993,,,4.08,1291,,,https://www.goodreads.com/book/show/5631481-nightmares-dreamscapes-volume-i
52,Stephen        King,Thriller,4.241,Desperation / The Regulators: Box Set,,,,1996,1075,,4.22,8596,,,https://www.goodreads.com/book/show/32715.Desperation_The_Regulators
52,Stephen        King,Thriller,4.241,Dolores Claiborne/Insomnia/Rose Madder,,,,1996,,,4.45,3272,,,https://www.goodreads.com/book/show/102418.Dolores_Claiborne_Insomnia_Rose_Madder
52,Stephen        King,Thriller,4.241,The Green Mile,,,,1996,592,,4.49,358160,,,https://www.goodreads.com/book/show/11566.The_Green_Mile
52,Stephen        King,Thriller,4.241,"The Two Dead Girls (The Green Mile, #1)","The Green Mile,",1,4.523,1996,92,,4.5,38210,,,https://www.goodreads.com/book/show/92227.The_Two_Dead_Girls
52,Stephen        King,Thriller,4.241,"The Mouse on the Mile (The Green Mile, #2)","The Green Mile,",2,4.523,1997,92,,4.47,18286,,,https://www.goodreads.com/book/show/228194.The_Mouse_on_the_Mile
52,Stephen        King,Thriller,4.241,"Coffey's Hands (The Green Mile, #3)","The Green Mile,",3,4.523,1997,90,,4.51,18690,,,https://www.goodreads.com/book/show/228198.Coffey_s_Hands
52,Stephen        King,Thriller,4.241,"The Bad Death of Eduard Delacroix (The Green Mile, #4)","The Green Mile,",4,4.523,1997,90,,4.54,18618,,,https://www.goodreads.com/book/show/228199.The_Bad_Death_of_Eduard_Delacroix
52,Stephen        King,Thriller,4.241,"Night Journey (The Green Mile, #5)","The Green Mile,",5,4.523,1997,90,,4.53,16967,,,https://www.goodreads.com/book/show/228200.Night_Journey
52,Stephen        King,Thriller,4.241,"Coffey on the Mile (The Green Mile, #6)","The Green Mile,",6,4.523,1997,138,,4.59,18151,,,https://www.goodreads.com/book/show/71823.Coffey_on_the_Mile
52,Stephen        King,Thriller,4.241,Jerusalem's Lot,,,,2000,54,,4.06,5741,,,https://www.goodreads.com/book/show/36002545-jerusalem-s-lot
52,Stephen        King,Thriller,4.241,On Writing: A Memoir of the Craft,,,,2000,320,,4.34,314793,,,https://www.goodreads.com/book/show/10569.On_Writing
52,Stephen        King,Thriller,4.241,Secret Windows: Essays and Fiction on the Craft of Writing,,,,2000,433,,4.07,1831,,,https://www.goodreads.com/book/show/11596.Secret_Windows
52,Stephen        King,Thriller,4.241,The Dark Tower,,,,2002,,,4.5,5030,,,https://www.goodreads.com/book/show/5092.The_Dark_Tower
52,Stephen        King,Thriller,4.241,The Talisman and Black House,,,,2002,100,,4.45,4264,,,https://www.goodreads.com/book/show/97126.The_Talisman_and_Black_House
52,Stephen        King,Thriller,4.241,The Little Sisters of Eluria,,,,2003,312,,4.18,21903,,,https://www.goodreads.com/book/show/6356190-the-little-sisters-of-eluria
52,Stephen        King,Thriller,4.241,The Dark Tower Series: Books 1-7,,,,2005,3914,,4.62,12712,,,https://www.goodreads.com/book/show/12274389-the-dark-tower-series
52,Stephen        King,Thriller,4.241,The Talisman (Volume 1): The Road of Trials,,,,2009,160,,4.34,13378,,,https://www.goodreads.com/book/show/6907672-the-talisman-volume-1
52,Stephen        King,Thriller,4.241,Under the Dome: Part One,,,,2009,656,,4.05,11436,,,https://www.goodreads.com/book/show/18528452-under-the-dome
52,Stephen        King,Thriller,4.241,Under the Dome: Part Two,,,,2009,624,,4.08,4000,,,https://www.goodreads.com/book/show/18528453-under-the-dome
52,Stephen        King,Thriller,4.241,"Full Dark, No Stars",,,,2010,368,,4.08,117070,,,https://www.goodreads.com/book/show/7912007-full-dark-no-stars
52,Stephen        King,Thriller,4.241,Guns,,,,2013,25,,4.18,9877,,,https://www.goodreads.com/book/show/17284577-guns
52,Stephen        King,Thriller,4.241,"Mr. Mercedes (Bill Hodges Trilogy, #1)","Bill Hodges Trilogy,",1,4.073,2014,437,,4.04,370129,,,https://www.goodreads.com/book/show/18775247-mr-mercedes
52,Stephen        King,Thriller,4.241,"Finders Keepers (Bill Hodges Trilogy, #2)","Bill Hodges Trilogy,",2,4.073,2015,434,,4.07,184811,,,https://www.goodreads.com/book/show/23492589-finders-keepers
52,Stephen        King,Thriller,4.241,"End of Watch (Bill Hodges Trilogy, #3)","Bill Hodges Trilogy,",3,4.073,2016,432,,4.11,153107,,,https://www.goodreads.com/book/show/25526965-end-of-watch
52,Stephen        King,Thriller,4.241,The Dark Man,,,,2016,88,,4.12,3050,,,https://www.goodreads.com/book/show/17925150-the-dark-man
52,Stephen        King,Thriller,4.241,The Outsider,,,,2018,561,,4.01,373471,,,https://www.goodreads.com/book/show/36124936-the-outsider
52,Stephen        King,Thriller,4.241,The Institute,,,,2019,561,,4.2,334038,,,https://www.goodreads.com/book/show/43798285-the-institute
52,Stephen        King,Thriller,4.241,You Like It Darker,,,,2020,512,,4.19,82570,,,https://www.goodreads.com/book/show/201242757-you-like-it-darker
52,Stephen        King,Thriller,4.241,Billy Summers,,,,2021,517,,4.18,188931,,,https://www.goodreads.com/book/show/56852407-billy-summers
52,Stephen        King,Thriller,4.241,Fairy Tale,,,,2022,607,,4.09,331361,,,https://www.goodreads.com/book/show/60177373-fairy-tale
52,Stephen        King,Thriller,4.241,The Gwendy Collection: Gwendy's Button Box / Gwendy's Magic Feather / Gwendy's Final Task,,,,2022,688,,4.12,1222,,,https://www.goodreads.com/book/show/60321051-the-gwendy-collection
52,Stephen        King,Thriller,4.241,Hansel and Gretel,,,,2025,48,Children,4.02,6891,,,https://www.goodreads.com/book/show/222156823-hansel-and-gretel
52,Stephen        King,Thriller,4.241,11/22/63 上,,,,,529,,4.39,2656,,,https://www.goodreads.com/book/show/20980228-11-22-63
52,Stephen        King,Thriller,4.241,Everything's Eventual: 5 Dark Tales,,,,,8,,4.08,2592,,,https://www.goodreads.com/book/show/866502.Everything_s_Eventual
52,Stephen        King,Thriller,4.241,"Gwendy's Button Box + ""The Music Room""",,,,,3,,4.04,1154,,,https://www.goodreads.com/book/show/35120962-gwendy-s-button-box-the-music-room
52,Stephen        King,Thriller,4.241,Pet Sematary / Carrie / Nightshift,,,,,1,,4.3,3761,,,https://www.goodreads.com/book/show/860613.Pet_Sematary_Carrie_Nightshift
52,Stephen        King,Thriller,4.241,The Bill Hodges Trilogy,,,,,1344,,4.47,1040,,,https://www.goodreads.com/book/show/27406812-the-bill-hodges-trilogy
52,Stephen        King,Thriller,4.241,The Life of Chuck,,,,,58,,4.02,10149,,,https://www.goodreads.com/book/show/57213544-the-life-of-chuck
52,Stephen        King,Thriller,4.241,The Shawshank Redemption: Different Seasons,,,,,507,,4.48,5872,,,https://www.goodreads.com/book/show/155403.The_Shawshank_Redemption
52,Stephen        King,Thriller,4.241,The Shining,,,,,688,,4.27,2183,,,https://www.goodreads.com/book/show/139776033-the-shining
53,Nicholas Eames,Fantasy,4.22,"Kings of the Wyld (The Band, #1)","The Band,",1,4.22,2017,502,,4.27,63550,,,https://www.goodreads.com/book/show/30841984-kings-of-the-wyld
53,Nicholas Eames,Fantasy,4.22,"Bloody Rose (The Band, #2)","The Band,",2,4.22,2018,512,,4.17,23774,,,https://www.goodreads.com/book/show/35052265-bloody-rose
54,Ray Bradbury,Science-Fiction,4.159,The October Country,,,,1940,334,,4.1,21370,,,https://www.goodreads.com/book/show/93251.The_October_Country
54,Ray Bradbury,Science-Fiction,4.159,"The Homecoming (Wonderfully Illustrated Short Pieces, 2)",,,,1946,56,,4.03,1088,,,https://www.goodreads.com/book/show/9626.The_Homecoming
54,Ray Bradbury,Science-Fiction,4.159,The Martian Chronicles,,,,1947,182,,4.16,283248,,,https://www.goodreads.com/book/show/76778.The_Martian_Chronicles
54,Ray Bradbury,Science-Fiction,4.159,The Veldt,,,,1950,45,,4.14,14252,,,https://www.goodreads.com/book/show/120555.The_Veldt
54,Ray Bradbury,Science-Fiction,4.159,There Will Come Soft Rains,,,,1950,30,,4.23,9607,,,https://www.goodreads.com/book/show/2260460.There_Will_Come_Soft_Rains
54,Ray Bradbury,Science-Fiction,4.159,The Fog Horn,,,,1951,128,,4.28,1126,,,https://www.goodreads.com/book/show/357496.The_Fog_Horn
54,Ray Bradbury,Science-Fiction,4.159,The Illustrated Man,,,,1951,186,,4.13,106872,,,https://www.goodreads.com/book/show/24830.The_Illustrated_Man
54,Ray Bradbury,Science-Fiction,4.159,A Sound of Thunder,,,,1952,15,,4.07,8625,,,https://www.goodreads.com/book/show/17568373-a-sound-of-thunder
54,Ray Bradbury,Science-Fiction,4.159,A Sound of Thunder and Other Stories,,,,1953,338,,4.19,7430,,,https://www.goodreads.com/book/show/50014.A_Sound_of_Thunder_and_Other_Stories
54,Ray Bradbury,Science-Fiction,4.159,The Golden Apples of the Sun,,,,1953,338,,4.05,10555,,,https://www.goodreads.com/book/show/50035.The_Golden_Apples_of_the_Sun
54,Ray Bradbury,Science-Fiction,4.159,The Martian Chronicles / The Illustrated Man / The Golden Apples of the Sun,,,,1953,885,,4.4,2158,,,https://www.goodreads.com/book/show/9861626-the-martian-chronicles-the-illustrated-man-the-golden-apples-of-the
54,Ray Bradbury,Science-Fiction,4.159,All Summer in a Day,,,,1954,6,,4,5409,,,https://www.goodreads.com/book/show/45306054-all-summer-in-a-day
54,Ray Bradbury,Science-Fiction,4.159,Dandelion Wine,,,,1957,239,Young Adult,4.09,77748,,,https://www.goodreads.com/book/show/50033.Dandelion_Wine
54,Ray Bradbury,Science-Fiction,4.159,R is for Rocket,,,,1962,184,,4.12,5735,,,https://www.goodreads.com/book/show/886229.R_is_for_Rocket
54,Ray Bradbury,Science-Fiction,4.159,The Vintage Bradbury: The Greatest Stories by America's Most Distinguished Practioner of Speculative Fiction,,,,1965,329,,4.33,2171,,,https://www.goodreads.com/book/show/120566.The_Vintage_Bradbury
54,Ray Bradbury,Science-Fiction,4.159,S Is for Space,,,,1966,211,,4.1,3126,,,https://www.goodreads.com/book/show/550202.S_Is_for_Space
54,Ray Bradbury,Science-Fiction,4.159,I Sing the Body Electric! & Other Stories,,,,1969,336,,4.04,12993,,,https://www.goodreads.com/book/show/74586.I_Sing_the_Body_Electric_Other_Stories
54,Ray Bradbury,Science-Fiction,4.159,Zen in the Art of Writing: Releasing the Creative Genius Within You,,,,1973,158,,4.08,21205,,,https://www.goodreads.com/book/show/103761.Zen_in_the_Art_of_Writing
54,Ray Bradbury,Science-Fiction,4.159,Long After Midnight,,,,1976,288,,4,2805,,,https://www.goodreads.com/book/show/9628.Long_After_Midnight
54,Ray Bradbury,Science-Fiction,4.159,The Stories of Ray Bradbury,,,,1980,884,,4.43,5472,,,https://www.goodreads.com/book/show/120552.The_Stories_of_Ray_Bradbury
54,Ray Bradbury,Science-Fiction,4.159,A Medicine for Melancholy and Other Stories,,,,1998,307,Young Adult,4.15,8005,,,https://www.goodreads.com/book/show/91885.A_Medicine_for_Melancholy_and_Other_Stories
54,Ray Bradbury,Science-Fiction,4.159,Bradbury Stories: 100 of His Most Celebrated Tales,,,,2003,912,,4.41,6835,,,https://www.goodreads.com/book/show/9619.Bradbury_Stories
54,Ray Bradbury,Science-Fiction,4.159,"Summer Morning, Summer Night",,,,2008,176,,4.16,1110,,,https://www.goodreads.com/book/show/3339422-summer-morning-summer-night
54,Ray Bradbury,Science-Fiction,4.159,"Вино из одуванчиков / Лето, прощай / Канун всех святых",,,,,542,,4.12,1365,,,https://www.goodreads.com/book/show/29410491
